31-Jan-2022 10:54:43  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 10:54:43  | FRM | ### | LMEx Framework Version: 4.0.0.12
31-Jan-2022 10:54:43  | FRM | ### | LMEx 32Bit
31-Jan-2022 10:54:43  | FRM | ### | LMEx Sensor Version: 1.1.11.3
31-Jan-2022 10:54:43  | FRM | ### | User: MIB1RT
31-Jan-2022 10:54:43  | FRM | ### | User level: EXTENDED
31-Jan-2022 10:54:43  | FRM | ### | Test bench         : CANONLY
31-Jan-2022 10:54:43  | FRM | ### | Host name          : RT-Z0KG0
31-Jan-2022 10:54:43  | FRM | ### | Unibox Id          : 100
31-Jan-2022 10:54:43  | FRM | ### | Mainboard Number   : -1
31-Jan-2022 10:54:43  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
31-Jan-2022 10:54:43  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007969_8D-22-051\04-El._Testing_at_RT_Accel_Gyro(3)\01_meas\FA
31-Jan-2022 10:54:43  | FRM | ### | Temporary file path: c:\TempMessdaten\\20220131105443\
31-Jan-2022 10:54:43  | FRM | ### | Movejob: deactivated
31-Jan-2022 10:54:43  | FRM | ### | TDMS ByteOrder: BigEndian
31-Jan-2022 10:54:43  | FRM | ### | TDMS language: german
31-Jan-2022 10:54:43  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 10:54:43  | FRM | ### | Info: temporary saving active
31-Jan-2022 10:54:43  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
31-Jan-2022 10:54:43  | FRM | ### | 
31-Jan-2022 10:54:43  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 10:54:43  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
31-Jan-2022 10:54:43  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 10:54:43  | FRM | ### | 
31-Jan-2022 10:54:43  | FRM | ### | Sensor Pos=1 Nr=1
31-Jan-2022 10:54:43  | FRM | ### | Sensor Pos=2 Nr=4922
31-Jan-2022 10:54:43  | FRM | ### | Sensor Pos=3 Nr=4923
31-Jan-2022 10:54:43  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
31-Jan-2022 10:54:43  | FRM | ### | Test initializeded
31-Jan-2022 10:54:43  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
31-Jan-2022 10:54:45  | INF | ### | Paranoia power reset (TM)
31-Jan-2022 10:54:47  | SEN | 001 | module_id:4911
31-Jan-2022 10:54:48  | SEN | 001 | SNR:b0b680870703132f
31-Jan-2022 10:54:48  | SEN | 001 | USNR:0000H6K250004047019KY
31-Jan-2022 10:54:48  | INF | ### | CRC 57365 crc read:57365
31-Jan-2022 10:54:48  | INF | ### | SensorNr1
31-Jan-2022 10:54:48  | INF | ### | 
31-Jan-2022 10:54:48  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
31-Jan-2022 10:54:51  | INF | ### | | RATE_X_wodrivewoCM        |     -0.089dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 10:58:48  | INF | ### | | a_z_stim_zp1g_pre_bite    |     990.117mg|   2.06mg  | 980mg < DC < 1020 mg, AC < 2 mg |
31-Jan-2022 10:58:49  | INF | ### | | a_x_stim_zp1g_bite_sign0  |    5299.492mg|   1.43mg  | 3000mg < DC < 7000 mg |
31-Jan-2022 10:58:49  | INF | ### | | a_y_stim_zp1g_bite_sign0  |   -4580.820mg|   1.55mg  | -6500mg < DC < -2000 mg |
31-Jan-2022 10:58:49  | INF | ### | | a_z_stim_zp1g_bite_sign0  |   -3593.555mg|   1.35mg  | -5000mg < DC < -2000 mg |
31-Jan-2022 10:58:50  | INF | ### | | a_x_stim_zp1g_bite_sign1  |   -5102.227mg|   1.04mg  | -7000mg < DC < -3000 mg |
31-Jan-2022 10:58:50  | INF | ### | | a_y_stim_zp1g_bite_sign1  |    4601.836mg|   2.02mg  | 2000mg < DC < 6500 mg |
31-Jan-2022 10:58:50  | INF | ### | | a_z_stim_zp1g_bite_sign1  |    5864.453mg|   1.91mg  | 4000mg < DC < 7000 mg |
31-Jan-2022 10:58:51  | INF | ### | | a_x_stim_zp1g_post_bite   |       5.664mg|   1.41mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 10:58:51  | INF | ### | | a_y_stim_zp1g_post_bite   |      -5.859mg|   1.64mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 10:58:51  | INF | ### | | a_z_stim_zp1g_post_bite   |     989.961mg|   2.35mg  | 980mg < DC < 1020 mg, AC < 2 mg |
31-Jan-2022 10:58:51  | INF | ### | | a_x_stim_zp1g_bite_sum    |     184.531mg|   0.00mg  | 3750mg < DC < 3750mg |
31-Jan-2022 10:58:51  | INF | ### | | a_y_stim_zp1g_bite_sum    |      31.875mg|   0.00mg  | 3750mg < DC < 3750mg |
31-Jan-2022 10:58:51  | INF | ### | | a_z_stim_zp1g_bite_sum    |     290.664mg|   0.00mg  | 3750mg < DC < 3750mg |
31-Jan-2022 10:58:51  | INF | ### | | a_x_stim_zp1g_bite_diff   |   10401.719mg|   0.00mg  | 6500mg < DC < 13000mg |
31-Jan-2022 10:58:51  | INF | ### | | a_y_stim_zp1g_bite_diff   |   -9182.656mg|   0.00mg  | -12000mg < DC < -5500mg |
31-Jan-2022 10:58:51  | INF | ### | | a_z_stim_zp1g_bite_diff   |   -9458.008mg|   0.00mg  | -11500mg < DC < -7000mg |
31-Jan-2022 10:58:51  | INF | ### | | a_x_stim_zp1g_prepost_bite|      -0.703mg|   0.00mg  | -10 mg < DC < 10mg |
31-Jan-2022 10:58:51  | INF | ### | | a_y_stim_zp1g_prepost_bite|      -0.430mg|   0.00mg  | -10 mg < DC < 10mg |
31-Jan-2022 10:58:51  | INF | ### | | a_z_stim_zp1g_prepost_bite|      -0.156mg|   0.00mg  | -10 mg < DC < 10mg |
31-Jan-2022 10:58:53  | INF | ### | | a_x_S28_SC_Sensor_Mode    |  25258.711LSB|  1.01LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:53  | INF | ### | | a_y_S28_SC_Sensor_Mode    | -24593.320LSB|  0.49LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:54  | INF | ### | | a_z_S28_SC_Sensor_Mode    | -25048.516LSB|  0.73LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:54  | INF | ### | | a_x_S28_SC_CBIST          |  23857.383LSB|  1.31LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:54  | INF | ### | | a_y_S28_SC_CBIST          | -23020.195LSB|  0.97LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:54  | INF | ### | | a_z_S28_SC_CBIST          | -23432.500LSB|  1.21LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:55  | INF | ### | | NSF_S28_x                 |         0.945|     0.00  | NSF_S28_x |
31-Jan-2022 10:58:55  | INF | ### | | NSF_S28_y                 |         0.936|     0.00  | NSF_S28_y |
31-Jan-2022 10:58:55  | INF | ### | | NSF_S28_z                 |         0.935|     0.00  | NSF_S28_z |
31-Jan-2022 10:58:55  | INF | ### | | a_x_S28_DC_SC_CBIST       |     46.875LSB|  0.75LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:55  | INF | ### | | a_y_S28_DC_SC_CBIST       |     85.156LSB|  0.93LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:55  | INF | ### | | a_z_S28_DC_SC_CBIST       |      5.430LSB|  0.64LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:55  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |         0.704|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
31-Jan-2022 10:58:55  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |         0.875|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
31-Jan-2022 10:58:55  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |         0.594|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
31-Jan-2022 10:58:56  | INF | ### | | c_odr_trim_current        |         0.000|     0.00  | c_odr_trim_current |
31-Jan-2022 10:58:56  | INF | ### | | acc_trm_dgain_s0_y        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 10:58:56  | INF | ### | | acc_trm_dgain_s0_z        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 10:58:56  | INF | ### | | acc_trm_dgain_s0_x        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 10:58:57  | INF | ### | | a_x_S28_DC_CBIST          |     35.703LSB|  0.49LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:57  | INF | ### | | a_y_S28_DC_CBIST          |     63.945LSB|  0.80LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:57  | INF | ### | | a_z_S28_DC_CBIST          |      2.422LSB|  0.64LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:57  | INF | ### | | tm_acc_ileak              |      1.000LSB|  0.00LSB  | tm_acc_ileak |
31-Jan-2022 10:58:58  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |     38.555LSB|  0.50LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:58  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |     62.383LSB|  0.76LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:58  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |      2.305LSB|  0.62LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:58  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |        -2.852|     0.00  | a_x_S28_DC_ILEAK_DIFF |
31-Jan-2022 10:58:58  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |         1.563|     0.00  | a_y_S28_DC_ILEAK_DIFF |
31-Jan-2022 10:58:58  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |         0.117|     0.00  | a_z_S28_DC_ILEAK_DIFF |
31-Jan-2022 10:58:58  | INF | ### | | tm_acc_axis_en            |      5.000LSB|  0.00LSB  | tm_acc_axis_en |
31-Jan-2022 10:58:58  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|     37.891LSB|  0.80LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:58  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise| -31999.023LSB|  0.00LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:58  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|      2.617LSB|  0.73LSB  | X < DC < X, AC < X |
31-Jan-2022 10:58:58  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |         0.664|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 10:58:58  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |     32061.406|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 10:58:58  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |        -0.313|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 10:58:59  | INF | ### | | tm_acc_axis_en            |      7.000LSB|  0.00LSB  | tm_acc_axis_en |
31-Jan-2022 10:58:59  | FRM | ### | Wait TDMS writeprocess ...
31-Jan-2022 10:59:00  | FRM | ### | TDMS writeprocess completed.
31-Jan-2022 10:59:00  | FRM | 001 | TDMS Defragmentation file pos 1
31-Jan-2022 10:59:00  | FRM | 002 | TDMS Defragmentation file pos 2
31-Jan-2022 10:59:00  | FRM | 003 | TDMS Defragmentation file pos 3
31-Jan-2022 10:59:00  | FRM | ### | Test completed: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
31-Jan-2022 10:59:00  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 10:59:00  | FRM | ### | Complete duration: 0.07 hours
31-Jan-2022 10:59:00  | FRM | ### | ----------------------------------------------------------------------------
