31-Jan-2022 15:29:29  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 15:29:29  | FRM | ### | LMEx Framework Version: 4.0.0.12
31-Jan-2022 15:29:29  | FRM | ### | LMEx 32Bit
31-Jan-2022 15:29:29  | FRM | ### | LMEx Sensor Version: 1.1.11.3
31-Jan-2022 15:29:29  | FRM | ### | User: MIB1RT
31-Jan-2022 15:29:29  | FRM | ### | User level: EXTENDED
31-Jan-2022 15:29:29  | FRM | ### | Test bench         : CANONLY
31-Jan-2022 15:29:29  | FRM | ### | Host name          : RT-Z0KG0
31-Jan-2022 15:29:29  | FRM | ### | Unibox Id          : 100
31-Jan-2022 15:29:29  | FRM | ### | Mainboard Number   : -1
31-Jan-2022 15:29:29  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
31-Jan-2022 15:29:29  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007969_8D-22-051\04-El._Testing_at_RT_Accel_Gyro(3)\01_meas\FA_afterDrops
31-Jan-2022 15:29:29  | FRM | ### | Temporary file path: c:\TempMessdaten\\20220131152929\
31-Jan-2022 15:29:29  | FRM | ### | Movejob: deactivated
31-Jan-2022 15:29:29  | FRM | ### | TDMS ByteOrder: BigEndian
31-Jan-2022 15:29:29  | FRM | ### | TDMS language: german
31-Jan-2022 15:29:29  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 15:29:29  | FRM | ### | Info: temporary saving active
31-Jan-2022 15:29:29  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
31-Jan-2022 15:29:29  | FRM | ### | 
31-Jan-2022 15:29:29  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 15:29:29  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
31-Jan-2022 15:29:29  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 15:29:29  | FRM | ### | 
31-Jan-2022 15:29:29  | FRM | ### | Sensor Pos=1 Nr=1
31-Jan-2022 15:29:29  | FRM | ### | Sensor Pos=2 Nr=4922
31-Jan-2022 15:29:29  | FRM | ### | Sensor Pos=3 Nr=4923
31-Jan-2022 15:29:29  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
31-Jan-2022 15:29:29  | FRM | ### | Test initializeded
31-Jan-2022 15:29:29  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
31-Jan-2022 15:29:31  | INF | ### | Paranoia power reset (TM)
31-Jan-2022 15:29:33  | SEN | 001 | module_id:4911
31-Jan-2022 15:29:33  | SEN | 001 | SNR:b0b680870703132f
31-Jan-2022 15:29:34  | SEN | 001 | USNR:0000H6K250004047019KY
31-Jan-2022 15:29:34  | INF | ### | CRC 57365 crc read:57365
31-Jan-2022 15:29:34  | INF | ### | SensorNr1
31-Jan-2022 15:29:34  | INF | ### | 
31-Jan-2022 15:29:34  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
31-Jan-2022 15:29:36  | INF | ### | | RATE_X_wodrivewoCM        |     -0.086dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
31-Jan-2022 15:33:29  | INF | ### | | a_y_stim_zp1g_pre_bite    |      -6.875mg|   1.92mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:33:29  | INF | ### | | a_z_stim_zp1g_pre_bite    |     988.125mg|   2.10mg  | 980mg < DC < 1020 mg, AC < 2 mg |
31-Jan-2022 15:33:30  | INF | ### | | a_x_stim_zp1g_bite_sign0  |    5278.203mg|   1.14mg  | 3000mg < DC < 7000 mg |
31-Jan-2022 15:33:30  | INF | ### | | a_y_stim_zp1g_bite_sign0  |   -4584.141mg|   1.37mg  | -6500mg < DC < -2000 mg |
31-Jan-2022 15:33:30  | INF | ### | | a_z_stim_zp1g_bite_sign0  |   -3595.742mg|   2.06mg  | -5000mg < DC < -2000 mg |
31-Jan-2022 15:33:31  | INF | ### | | a_x_stim_zp1g_bite_sign1  |   -5119.492mg|   1.22mg  | -7000mg < DC < -3000 mg |
31-Jan-2022 15:33:31  | INF | ### | | a_y_stim_zp1g_bite_sign1  |    4602.500mg|   2.02mg  | 2000mg < DC < 6500 mg |
31-Jan-2022 15:33:31  | INF | ### | | a_z_stim_zp1g_bite_sign1  |    5864.023mg|   1.36mg  | 4000mg < DC < 7000 mg |
31-Jan-2022 15:33:32  | INF | ### | | a_x_stim_zp1g_post_bite   |     -11.172mg|   2.82mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:33:32  | INF | ### | | a_y_stim_zp1g_post_bite   |      -7.109mg|   2.35mg  | -20mg < DC < 20 mg, AC < 2 mg |
31-Jan-2022 15:33:32  | INF | ### | | a_z_stim_zp1g_post_bite   |     988.125mg|   2.28mg  | 980mg < DC < 1020 mg, AC < 2 mg |
31-Jan-2022 15:33:32  | INF | ### | | a_x_stim_zp1g_bite_sum    |     179.102mg|   0.00mg  | 3750mg < DC < 3750mg |
31-Jan-2022 15:33:32  | INF | ### | | a_y_stim_zp1g_bite_sum    |      32.109mg|   0.00mg  | 3750mg < DC < 3750mg |
31-Jan-2022 15:33:32  | INF | ### | | a_z_stim_zp1g_bite_sum    |     292.031mg|   0.00mg  | 3750mg < DC < 3750mg |
31-Jan-2022 15:33:32  | INF | ### | | a_x_stim_zp1g_bite_diff   |   10397.695mg|   0.00mg  | 6500mg < DC < 13000mg |
31-Jan-2022 15:33:32  | INF | ### | | a_y_stim_zp1g_bite_diff   |   -9186.641mg|   0.00mg  | -12000mg < DC < -5500mg |
31-Jan-2022 15:33:32  | INF | ### | | a_z_stim_zp1g_bite_diff   |   -9459.766mg|   0.00mg  | -11500mg < DC < -7000mg |
31-Jan-2022 15:33:32  | INF | ### | | a_x_stim_zp1g_prepost_bite|      -0.977mg|   0.00mg  | -10 mg < DC < 10mg |
31-Jan-2022 15:33:32  | INF | ### | | a_y_stim_zp1g_prepost_bite|      -0.234mg|   0.00mg  | -10 mg < DC < 10mg |
31-Jan-2022 15:33:32  | INF | ### | | a_z_stim_zp1g_prepost_bite|       0.000mg|   0.00mg  | -10 mg < DC < 10mg |
31-Jan-2022 15:33:34  | INF | ### | | a_x_S28_SC_Sensor_Mode    |  25253.711LSB|  0.63LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:34  | INF | ### | | a_y_S28_SC_Sensor_Mode    | -24589.570LSB|  0.77LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:34  | INF | ### | | a_z_S28_SC_Sensor_Mode    | -25049.688LSB|  0.59LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:35  | INF | ### | | a_x_S28_SC_CBIST          |  23849.141LSB|  0.98LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:35  | INF | ### | | a_y_S28_SC_CBIST          | -23012.227LSB|  0.50LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:35  | INF | ### | | a_z_S28_SC_CBIST          | -23432.031LSB|  0.93LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:36  | INF | ### | | NSF_S28_x                 |         0.944|     0.00  | NSF_S28_x |
31-Jan-2022 15:33:36  | INF | ### | | NSF_S28_y                 |         0.936|     0.00  | NSF_S28_y |
31-Jan-2022 15:33:36  | INF | ### | | NSF_S28_z                 |         0.935|     0.00  | NSF_S28_z |
31-Jan-2022 15:33:36  | INF | ### | | a_x_S28_DC_SC_CBIST       |     46.875LSB|  0.80LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:36  | INF | ### | | a_y_S28_DC_SC_CBIST       |     84.961LSB|  0.93LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:36  | INF | ### | | a_z_S28_DC_SC_CBIST       |      3.789LSB|  0.51LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:36  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |         0.753|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
31-Jan-2022 15:33:36  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |         0.875|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
31-Jan-2022 15:33:36  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |         0.480|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
31-Jan-2022 15:33:37  | INF | ### | | c_odr_trim_current        |         0.000|     0.00  | c_odr_trim_current |
31-Jan-2022 15:33:37  | INF | ### | | acc_trm_dgain_s0_y        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 15:33:37  | INF | ### | | acc_trm_dgain_s0_z        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 15:33:37  | INF | ### | | acc_trm_dgain_s0_x        |  -7475.000LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
31-Jan-2022 15:33:38  | INF | ### | | a_x_S28_DC_CBIST          |     35.898LSB|  0.43LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:38  | INF | ### | | a_y_S28_DC_CBIST          |     63.789LSB|  0.46LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:38  | INF | ### | | a_z_S28_DC_CBIST          |      1.406LSB|  0.49LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:38  | INF | ### | | tm_acc_ileak              |      1.000LSB|  0.00LSB  | tm_acc_ileak |
31-Jan-2022 15:33:39  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |     38.867LSB|  0.56LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:39  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |     62.852LSB|  0.62LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:39  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |      1.758LSB|  0.40LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:39  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |        -2.969|     0.00  | a_x_S28_DC_ILEAK_DIFF |
31-Jan-2022 15:33:39  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |         0.937|     0.00  | a_y_S28_DC_ILEAK_DIFF |
31-Jan-2022 15:33:39  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |        -0.352|     0.00  | a_z_S28_DC_ILEAK_DIFF |
31-Jan-2022 15:33:39  | INF | ### | | tm_acc_axis_en            |      5.000LSB|  0.00LSB  | tm_acc_axis_en |
31-Jan-2022 15:33:39  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|     37.969LSB|  0.59LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:39  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise|  31999.023LSB|  0.00LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:39  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|      1.914LSB|  0.66LSB  | X < DC < X, AC < X |
31-Jan-2022 15:33:39  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |         0.898|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 15:33:39  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |    -31936.172|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 15:33:39  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |        -0.156|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
31-Jan-2022 15:33:40  | INF | ### | | tm_acc_axis_en            |      7.000LSB|  0.00LSB  | tm_acc_axis_en |
31-Jan-2022 15:33:40  | FRM | ### | Wait TDMS writeprocess ...
31-Jan-2022 15:33:41  | FRM | ### | TDMS writeprocess completed.
31-Jan-2022 15:33:41  | FRM | 001 | TDMS Defragmentation file pos 1
31-Jan-2022 15:33:41  | FRM | 002 | TDMS Defragmentation file pos 2
31-Jan-2022 15:33:41  | FRM | 003 | TDMS Defragmentation file pos 3
31-Jan-2022 15:33:41  | FRM | ### | Test completed: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
31-Jan-2022 15:33:41  | FRM | ### | ----------------------------------------------------------------------------
31-Jan-2022 15:33:41  | FRM | ### | Complete duration: 0.07 hours
31-Jan-2022 15:33:41  | FRM | ### | ----------------------------------------------------------------------------
