06-Dec-2021 17:04:43  | FRM | ### | ----------------------------------------------------------------------------
06-Dec-2021 17:04:43  | FRM | ### | LMEx Framework Version: 4.0.0.12
06-Dec-2021 17:04:43  | FRM | ### | LMEx 32Bit
06-Dec-2021 17:04:43  | FRM | ### | LMEx Sensor Version: 1.1.11.3
06-Dec-2021 17:04:43  | FRM | ### | User: MIB1RT
06-Dec-2021 17:04:43  | FRM | ### | User level: EXTENDED
06-Dec-2021 17:04:43  | FRM | ### | Test bench         : CANONLY
06-Dec-2021 17:04:43  | FRM | ### | Host name          : RT-Z0KG0
06-Dec-2021 17:04:43  | FRM | ### | Unibox Id          : 100
06-Dec-2021 17:04:43  | FRM | ### | Mainboard Number   : -1
06-Dec-2021 17:04:43  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
06-Dec-2021 17:04:43  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007738_8D-21-670\04-El._Testing_at_RT_Accel_Gyro(3)\FA_4718-4719
06-Dec-2021 17:04:43  | FRM | ### | Temporary file path: c:\TempMessdaten\\20211206170443\
06-Dec-2021 17:04:43  | FRM | ### | Movejob: deactivated
06-Dec-2021 17:04:43  | FRM | ### | TDMS ByteOrder: BigEndian
06-Dec-2021 17:04:43  | FRM | ### | TDMS language: german
06-Dec-2021 17:04:43  | FRM | ### | ----------------------------------------------------------------------------
06-Dec-2021 17:04:43  | FRM | ### | Info: temporary saving active
06-Dec-2021 17:04:43  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
06-Dec-2021 17:04:43  | FRM | ### | 
06-Dec-2021 17:04:43  | FRM | ### | ----------------------------------------------------------------------------
06-Dec-2021 17:04:43  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
06-Dec-2021 17:04:43  | FRM | ### | ----------------------------------------------------------------------------
06-Dec-2021 17:04:43  | FRM | ### | 
06-Dec-2021 17:04:43  | FRM | ### | Sensor Pos=1 Nr=1
06-Dec-2021 17:04:43  | FRM | ### | Sensor Pos=2 Nr=4718
06-Dec-2021 17:04:43  | FRM | ### | Sensor Pos=3 Nr=4719
06-Dec-2021 17:04:43  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
06-Dec-2021 17:04:43  | FRM | ### | Test initializeded
06-Dec-2021 17:04:43  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
06-Dec-2021 17:04:45  | INF | ### | Paranoia power reset (TM)
06-Dec-2021 17:04:47  | SEN | 001 | module_id:12564
06-Dec-2021 17:04:47  | SEN | 001 | SNR:6928726907053114
06-Dec-2021 17:04:48  | SEN | 001 | USNR:0000H2NH52019020049KY
06-Dec-2021 17:04:48  | INF | ### | CRC 28195 crc read:28195
06-Dec-2021 17:04:48  | INF | ### | SensorNr1
06-Dec-2021 17:04:48  | INF | ### | 
06-Dec-2021 17:04:48  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
06-Dec-2021 17:04:51  | INF | ### | | RATE_X_wodrivewoCM        |      -0.09dps|  0.04dps  | DC <2dps, AC < 0.088dps |
06-Dec-2021 17:08:55  | INF | ### | | NSF_S28_x                 |          0.90|     0.00  | NSF_S28_x |
06-Dec-2021 17:08:55  | INF | ### | | NSF_S28_y                 |          0.96|     0.00  | NSF_S28_y |
06-Dec-2021 17:08:55  | INF | ### | | NSF_S28_z                 |          0.92|     0.00  | NSF_S28_z |
06-Dec-2021 17:08:55  | INF | ### | | a_x_S28_DC_SC_CBIST       |      16.91LSB|  0.46LSB  | X < DC < X, AC < X |
06-Dec-2021 17:08:55  | INF | ### | | a_y_S28_DC_SC_CBIST       |    -115.51LSB|  0.91LSB  | X < DC < X, AC < X |
06-Dec-2021 17:08:56  | INF | ### | | a_z_S28_DC_SC_CBIST       |      -8.32LSB|  0.50LSB  | X < DC < X, AC < X |
06-Dec-2021 17:08:56  | INF | ### | | a_x_S28_DC_SC_CBIST_nsf   |          0.42|     0.00  | a_x_S28_DC_SC_CBIST_nsf |
06-Dec-2021 17:08:56  | INF | ### | | a_y_S28_DC_SC_CBIST_nsf   |          0.88|     0.00  | a_y_S28_DC_SC_CBIST_nsf |
06-Dec-2021 17:08:56  | INF | ### | | a_z_S28_DC_SC_CBIST_nsf   |          0.46|     0.00  | a_z_S28_DC_SC_CBIST_nsf |
06-Dec-2021 17:08:56  | INF | ### | | c_odr_trim_current        |         -3.00|     0.00  | c_odr_trim_current |
06-Dec-2021 17:08:56  | INF | ### | | acc_trm_dgain_s0_y        |   -7364.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
06-Dec-2021 17:08:56  | INF | ### | | acc_trm_dgain_s0_z        |   -7364.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
06-Dec-2021 17:08:56  | INF | ### | | acc_trm_dgain_s0_x        |   -7364.00LSB|  0.00LSB  | dgain_s0_DC_CBIST_Noise_nsf_S28 |
06-Dec-2021 17:08:57  | INF | ### | | a_x_S28_DC_CBIST          |      12.62LSB|  0.48LSB  | X < DC < X, AC < X |
06-Dec-2021 17:08:57  | INF | ### | | a_y_S28_DC_CBIST          |     -81.80LSB|  0.58LSB  | X < DC < X, AC < X |
06-Dec-2021 17:08:57  | INF | ### | | a_z_S28_DC_CBIST          |      -7.03LSB|  0.40LSB  | X < DC < X, AC < X |
06-Dec-2021 17:08:57  | INF | ### | | tm_acc_ileak              |       1.00LSB|  0.00LSB  | tm_acc_ileak |
06-Dec-2021 17:08:58  | INF | ### | | a_x_S28_DC_ILEAK_Noise    |      13.67LSB|  0.56LSB  | X < DC < X, AC < X |
06-Dec-2021 17:08:58  | INF | ### | | a_y_S28_DC_ILEAK_Noise    |     -81.21LSB|  0.73LSB  | X < DC < X, AC < X |
06-Dec-2021 17:08:58  | INF | ### | | a_z_S28_DC_ILEAK_Noise    |      -8.01LSB|  0.56LSB  | X < DC < X, AC < X |
06-Dec-2021 17:08:58  | INF | ### | | a_x_S28_DC_ILEAK_DIFF     |         -1.05|     0.00  | a_x_S28_DC_ILEAK_DIFF |
06-Dec-2021 17:08:58  | INF | ### | | a_y_S28_DC_ILEAK_DIFF     |         -0.59|     0.00  | a_y_S28_DC_ILEAK_DIFF |
06-Dec-2021 17:08:58  | INF | ### | | a_z_S28_DC_ILEAK_DIFF     |          0.98|     0.00  | a_z_S28_DC_ILEAK_DIFF |
06-Dec-2021 17:08:58  | INF | ### | | tm_acc_axis_en            |       5.00LSB|  0.00LSB  | tm_acc_axis_en |
06-Dec-2021 17:08:59  | INF | ### | | a_x_S28_DC_ILEAK_CH2_Noise|      12.66LSB|  0.72LSB  | X < DC < X, AC < X |
06-Dec-2021 17:08:59  | INF | ### | | a_y_S28_DC_ILEAK_CH2_Noise|  -31999.02LSB|  0.00LSB  | X < DC < X, AC < X |
06-Dec-2021 17:08:59  | INF | ### | | a_z_S28_DC_ILEAK_CH2_Noise|      -7.77LSB|  0.77LSB  | X < DC < X, AC < X |
06-Dec-2021 17:08:59  | INF | ### | | a_x_S28_DC_ILEAK_CH2_DIFF |          1.02|     0.00  | a_x_S28_DC_ILEAK_CH2_DIFF |
06-Dec-2021 17:08:59  | INF | ### | | a_y_S28_DC_ILEAK_CH2_DIFF |      31917.81|     0.00  | a_y_S28_DC_ILEAK_CH2_DIFF |
06-Dec-2021 17:08:59  | INF | ### | | a_z_S28_DC_ILEAK_CH2_DIFF |         -0.23|     0.00  | a_z_S28_DC_ILEAK_CH2_DIFF |
06-Dec-2021 17:08:59  | INF | ### | | tm_acc_axis_en            |       7.00LSB|  0.00LSB  | tm_acc_axis_en |
06-Dec-2021 17:08:59  | FRM | ### | Wait TDMS writeprocess ...
06-Dec-2021 17:09:00  | FRM | ### | TDMS writeprocess completed.
06-Dec-2021 17:09:00  | FRM | 001 | TDMS Defragmentation file pos 1
06-Dec-2021 17:09:00  | FRM | 002 | TDMS Defragmentation file pos 2
06-Dec-2021 17:09:00  | FRM | 003 | TDMS Defragmentation file pos 3
06-Dec-2021 17:09:00  | FRM | ### | Test completed: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.77.lua
06-Dec-2021 17:09:00  | FRM | ### | ----------------------------------------------------------------------------
06-Dec-2021 17:09:00  | FRM | ### | Complete duration: 0.07 hours
06-Dec-2021 17:09:00  | FRM | ### | ----------------------------------------------------------------------------
